57,20,2,3,2,6,13,5,13,3,4,10,6,14,1,5,20,11,8,2,3,10,13,20,36,2,2,4,5,7,14,12,30
19,108,21,22,5,10,11,4,5,3,2,7,4,11,7,5,26,21,4,0,2,6,4,11,22,3,10,10,6,3,8,4,42
10,37,111,66,12,14,15,16,5,3,4,8,4,14,3,5,14,14,4,4,2,8,3,5,10,1,0,4,5,2,7,2,19
6,3,18,145,72,20,16,8,8,5,3,5,9,12,5,5,9,8,8,2,3,9,13,13,5,0,3,4,7,0,7,4,5
5,5,2,7,65,117,41,18,3,14,6,20,16,14,8,4,6,14,11,0,1,8,3,2,2,0,3,4,1,1,2,3,11
7,1,0,0,7,132,125,36,4,11,8,27,11,9,6,0,11,8,1,0,3,5,3,1,1,0,1,2,2,1,5,0,5
1,0,0,0,0,10,181,131,10,31,3,27,4,12,8,0,5,4,2,2,0,0,4,2,1,1,4,0,1,1,3,1,1
0,0,0,0,0,0,20,198,75,56,9,27,9,18,9,0,0,8,0,1,1,1,2,0,0,2,1,0,1,1,1,1,1
1,1,1,0,0,0,0,26,227,25,0,2,3,3,3,1,1,3,3,1,1,4,2,3,4,3,3,1,2,1,4,2,0
0,0,0,0,0,0,3,57,101,210,38,24,10,10,2,1,0,3,0,0,0,2,0,1,1,0,0,0,1,0,0,0,1
2,0,0,0,0,1,8,18,6,66,157,125,14,9,2,2,3,3,1,0,0,1,1,1,5,0,1,0,3,0,5,5,2
0,0,0,0,0,3,6,7,0,10,15,248,62,15,4,0,1,1,0,0,2,5,1,1,10,0,0,0,1,5,4,1,3
4,1,0,0,0,1,2,6,2,2,3,80,200,54,8,2,3,4,2,0,1,4,0,0,6,0,0,1,1,0,0,1,1
6,1,0,0,0,2,4,2,4,2,0,13,81,154,34,6,13,0,2,1,2,2,3,4,7,0,0,3,2,2,0,2,2
4,0,0,2,0,0,3,1,0,2,1,9,15,85,152,24,17,6,6,0,1,1,3,4,7,0,1,1,6,1,4,2,0
2,1,0,0,0,1,1,3,2,2,1,8,9,30,74,129,61,19,7,0,2,3,3,2,5,0,0,1,1,0,1,0,1
10,0,0,0,0,1,1,3,0,0,0,2,4,13,8,45,168,51,6,2,2,6,3,1,4,0,0,1,5,0,2,1,1
4,0,0,1,1,0,1,0,0,1,0,3,0,2,4,10,81,197,28,3,2,10,8,2,6,1,2,0,5,0,1,0,0
6,0,0,0,0,0,3,1,1,0,2,3,0,3,1,1,20,130,132,10,12,9,1,5,7,3,1,1,0,2,1,1,1
7,1,0,1,0,0,1,1,1,1,0,1,1,2,2,2,3,57,128,51,29,18,11,8,8,1,0,2,2,1,2,0,0
12,0,1,0,0,1,2,0,2,0,3,0,0,3,1,2,4,23,54,39,119,47,18,4,5,0,2,6,5,2,2,1,0
10,0,0,0,0,0,3,1,0,1,1,0,3,3,1,0,4,12,22,2,35,163,47,8,6,0,0,0,5,0,0,3,2
8,0,0,1,0,0,1,2,0,1,2,1,0,3,0,1,2,7,6,2,3,52,177,35,7,4,6,0,6,0,2,0,0
7,0,0,1,0,1,3,0,1,3,0,1,2,2,1,0,1,7,7,0,2,16,115,210,24,8,6,1,2,0,1,0,2
0,0,0,0,1,0,0,0,2,0,0,2,3,0,0,0,0,0,1,0,0,1,8,97,259,18,6,1,1,0,1,0,0
8,3,1,0,0,0,1,5,1,0,0,3,1,4,0,1,2,6,8,1,4,8,15,76,45,125,44,6,6,2,3,0,1
5,1,0,0,1,1,7,2,0,1,2,3,1,2,2,0,2,7,11,2,4,10,25,39,5,20,199,24,5,3,1,4,0
4,2,0,0,1,3,3,3,0,3,1,3,2,3,2,1,0,5,6,2,5,11,12,20,2,3,41,158,41,3,6,5,2
13,2,1,0,0,0,12,6,0,0,0,0,2,8,6,1,3,14,13,2,7,11,14,10,10,4,11,59,119,33,13,2,0
14,2,1,1,0,2,3,4,0,3,1,4,13,3,11,3,13,6,12,0,6,13,7,7,6,4,7,20,48,94,44,16,4
25,2,1,0,0,2,6,10,3,3,2,7,3,11,8,4,3,18,12,3,5,9,14,8,5,1,4,15,16,35,93,30,20
32,4,1,1,3,3,13,14,2,9,9,18,5,14,3,3,7,17,9,0,7,6,15,8,6,5,6,7,18,19,40,63,38
22,11,3,8,0,5,19,20,4,9,8,15,9,9,3,0,10,18,14,1,2,7,15,14,4,2,8,3,5,10,19,35,65
